image,pokemon_name,type1,type2
mawile__0018.png,mawile,steel,fairy
mawile__0019.png,mawile,steel,fairy
mawile__0020.png,mawile,steel,fairy
mawile__0021.png,mawile,steel,fairy
mawile__0022.png,mawile,steel,fairy
mawile__0023.png,mawile,steel,fairy
mawile__0024.png,mawile,steel,fairy
mawile__0025.png,mawile,steel,fairy
mawile__0026.png,mawile,steel,fairy
mawile__0027.png,mawile,steel,fairy
mawile__0028.png,mawile,steel,fairy
mawile__0029.png,mawile,steel,fairy
mawile__0030.png,mawile,steel,fairy
mawile__0031.png,mawile,steel,fairy
medicham__0000.png,medicham,fighting,psychic
medicham__0001.png,medicham,fighting,psychic
medicham__0002.png,medicham,fighting,psychic
medicham__0003.png,medicham,fighting,psychic
medicham__0004.png,medicham,fighting,psychic
medicham__0005.png,medicham,fighting,psychic
medicham__0006.png,medicham,fighting,psychic
medicham__0007.png,medicham,fighting,psychic
medicham__0008.png,medicham,fighting,psychic
medicham__0009.png,medicham,fighting,psychic
medicham__0010.png,medicham,fighting,psychic
medicham__0011.png,medicham,fighting,psychic
medicham__0012.png,medicham,fighting,psychic
medicham__0013.png,medicham,fighting,psychic
medicham__0014.png,medicham,fighting,psychic
medicham__0015.png,medicham,fighting,psychic
medicham__0016.png,medicham,fighting,psychic
medicham__0017.png,medicham,fighting,psychic
medicham__0018.png,medicham,fighting,psychic
medicham__0019.png,medicham,fighting,psychic
meditite__0000.png,meditite,fighting,psychic
meditite__0001.png,meditite,fighting,psychic
meditite__0002.png,meditite,fighting,psychic
meditite__0003.png,meditite,fighting,psychic
meditite__0004.png,meditite,fighting,psychic
meditite__0005.png,meditite,fighting,psychic
meditite__0006.png,meditite,fighting,psychic
meditite__0007.png,meditite,fighting,psychic
meditite__0008.png,meditite,fighting,psychic
meditite__0009.png,meditite,fighting,psychic
meditite__0010.png,meditite,fighting,psychic
meganium__0000.png,meganium,grass,
meganium__0001.png,meganium,grass,
meganium__0002.png,meganium,grass,
meganium__0003.png,meganium,grass,
meganium__0004.png,meganium,grass,
meganium__0005.png,meganium,grass,
meganium__0006.png,meganium,grass,
meganium__0007.png,meganium,grass,
meganium__0008.png,meganium,grass,
meganium__0009.png,meganium,grass,
meganium__0010.png,meganium,grass,
meganium__0011.png,meganium,grass,
meganium__0012.png,meganium,grass,
meganium__0013.png,meganium,grass,
meganium__0014.png,meganium,grass,
meganium__0015.png,meganium,grass,
meganium__0016.png,meganium,grass,
meganium__0017.png,meganium,grass,
meganium__0018.png,meganium,grass,
meganium__0019.png,meganium,grass,
meganium__0020.png,meganium,grass,
meganium__0021.png,meganium,grass,
meowth__0000.png,meowth,normal,
meowth__0001.png,meowth,normal,
meowth__0002.png,meowth,normal,
meowth__0003.png,meowth,normal,
meowth__0004.png,meowth,normal,
meowth__0005.png,meowth,normal,
meowth__0006.png,meowth,normal,
meowth__0007.png,meowth,normal,
meowth__0008.png,meowth,normal,
meowth__0009.png,meowth,normal,
meowth__0010.png,meowth,normal,
meowth__0011.png,meowth,normal,
meowth__0012.png,meowth,normal,
meowth__0013.png,meowth,normal,
meowth__0014.png,meowth,normal,
meowth__0015.png,meowth,normal,
meowth__0016.png,meowth,normal,
meowth__0017.png,meowth,normal,
meowth__0018.png,meowth,normal,
meowth__0019.png,meowth,normal,
meowth__0020.png,meowth,normal,
meowth__0021.png,meowth,normal,
meowth__0022.png,meowth,normal,
meowth__0023.png,meowth,normal,
meowth__0024.png,meowth,normal,
meowth__0025.png,meowth,normal,
meowth__0026.png,meowth,normal,
meowth__0027.png,meowth,normal,
meowth__0028.png,meowth,normal,
meowth__0029.png,meowth,normal,
meowth__0030.png,meowth,normal,
meowth__0031.png,meowth,normal,
meowth__0032.png,meowth,normal,
meowth__0033.png,meowth,normal,
meowth__0034.png,meowth,normal,
meowth__0035.png,meowth,normal,
meowth__0036.png,meowth,normal,
meowth__0037.png,meowth,normal,
meowth__0038.png,meowth,normal,
meowth__0039.png,meowth,normal,
meowth__0040.png,meowth,normal,
meowth__0041.png,meowth,normal,
meowth__0042.png,meowth,normal,
meowth__0043.png,meowth,normal,
meowth__0044.png,meowth,normal,
meowth__0045.png,meowth,normal,
meowth__0046.png,meowth,normal,
meowth__0047.png,meowth,normal,
meowth__0048.png,meowth,normal,
meowth__0049.png,meowth,normal,
metagross__0000.png,metagross,steel,psychic
metagross__0001.png,metagross,steel,psychic
metagross__0002.png,metagross,steel,psychic
metagross__0003.png,metagross,steel,psychic
metagross__0004.png,metagross,steel,psychic
metagross__0005.png,metagross,steel,psychic
metagross__0006.png,metagross,steel,psychic
metagross__0007.png,metagross,steel,psychic
metagross__0008.png,metagross,steel,psychic
metagross__0009.png,metagross,steel,psychic
metagross__0010.png,metagross,steel,psychic
metagross__0011.png,metagross,steel,psychic
metang__0000.png,metang,steel,psychic
metang__0001.png,metang,steel,psychic
metang__0002.png,metang,steel,psychic
metang__0003.png,metang,steel,psychic
metang__0004.png,metang,steel,psychic
metang__0005.png,metang,steel,psychic
metang__0006.png,metang,steel,psychic
metang__0007.png,metang,steel,psychic
metang__0008.png,metang,steel,psychic
metang__0009.png,metang,steel,psychic
metang__0010.png,metang,steel,psychic
metang__0011.png,metang,steel,psychic
metang__0012.png,metang,steel,psychic
metang__0013.png,metang,steel,psychic
metang__0014.png,metang,steel,psychic
metang__0015.png,metang,steel,psychic
metapod__0000.png,metapod,bug,
metapod__0001.png,metapod,bug,
metapod__0002.png,metapod,bug,
metapod__0003.png,metapod,bug,
metapod__0004.png,metapod,bug,
metapod__0005.png,metapod,bug,
metapod__0006.png,metapod,bug,
metapod__0007.png,metapod,bug,
metapod__0008.png,metapod,bug,
metapod__0009.png,metapod,bug,
metapod__0010.png,metapod,bug,
metapod__0011.png,metapod,bug,
metapod__0012.png,metapod,bug,
metapod__0013.png,metapod,bug,
metapod__0014.png,metapod,bug,
metapod__0015.png,metapod,bug,
metapod__0016.png,metapod,bug,
metapod__0017.png,metapod,bug,
metapod__0018.png,metapod,bug,
metapod__0019.png,metapod,bug,
mew__0000.png,mew,psychic,
mew__0001.png,mew,psychic,
mew__0002.png,mew,psychic,
mew__0003.png,mew,psychic,
mew__0004.png,mew,psychic,
mew__0005.png,mew,psychic,
mew__0006.png,mew,psychic,
mew__0007.png,mew,psychic,
mew__0008.png,mew,psychic,
mew__0009.png,mew,psychic,
mew__0010.png,mew,psychic,
mew__0011.png,mew,psychic,
mew__0012.png,mew,psychic,
mew__0013.png,mew,psychic,
mew__0014.png,mew,psychic,
mew__0015.png,mew,psychic,
mew__0016.png,mew,psychic,
mew__0017.png,mew,psychic,
mew__0018.png,mew,psychic,
mew__0019.png,mew,psychic,
mew__0020.png,mew,psychic,
mew__0021.png,mew,psychic,
mew__0022.png,mew,psychic,
mew__0023.png,mew,psychic,
mew__0024.png,mew,psychic,
mew__0025.png,mew,psychic,
mew__0026.png,mew,psychic,
mew__0027.png,mew,psychic,
mew__0028.png,mew,psychic,
mew__0029.png,mew,psychic,
mew__0030.png,mew,psychic,
mew__0031.png,mew,psychic,
mew__0032.png,mew,psychic,
mew__0033.png,mew,psychic,
mew__0034.png,mew,psychic,
mew__0035.png,mew,psychic,
mew__0036.png,mew,psychic,
mew__0037.png,mew,psychic,
mew__0038.png,mew,psychic,
mew__0039.png,mew,psychic,
mew__0040.png,mew,psychic,
mew__0041.png,mew,psychic,
mew__0042.png,mew,psychic,
mew__0043.png,mew,psychic,
mew__0044.png,mew,psychic,
mew__0045.png,mew,psychic,
mew__0046.png,mew,psychic,
mew__0047.png,mew,psychic,
mew__0048.png,mew,psychic,
mew__0049.png,mew,psychic,
mew__0050.png,mew,psychic,
mew__0051.png,mew,psychic,
mew__0052.png,mew,psychic,
mew__0053.png,mew,psychic,
mew__0054.png,mew,psychic,
mew__0055.png,mew,psychic,
mew__0056.png,mew,psychic,
mew__0057.png,mew,psychic,
mew__0058.png,mew,psychic,
mew__0059.png,mew,psychic,
mewtwo__0000.png,mewtwo,psychic,
mewtwo__0001.png,mewtwo,psychic,
mewtwo__0002.png,mewtwo,psychic,
mewtwo__0003.png,mewtwo,psychic,
mewtwo__0004.png,mewtwo,psychic,
mewtwo__0005.png,mewtwo,psychic,
mewtwo__0006.png,mewtwo,psychic,
mewtwo__0007.png,mewtwo,psychic,
mewtwo__0008.png,mewtwo,psychic,
mewtwo__0009.png,mewtwo,psychic,
mewtwo__0010.png,mewtwo,psychic,
mewtwo__0011.png,mewtwo,psychic,
mewtwo__0012.png,mewtwo,psychic,
mewtwo__0013.png,mewtwo,psychic,
mewtwo__0014.png,mewtwo,psychic,
mewtwo__0015.png,mewtwo,psychic,
mewtwo__0016.png,mewtwo,psychic,
mewtwo__0017.png,mewtwo,psychic,
mewtwo__0018.png,mewtwo,psychic,
mewtwo__0019.png,mewtwo,psychic,
mewtwo__0020.png,mewtwo,psychic,
mewtwo__0021.png,mewtwo,psychic,
mewtwo__0022.png,mewtwo,psychic,
mewtwo__0023.png,mewtwo,psychic,
mewtwo__0024.png,mewtwo,psychic,
mewtwo__0025.png,mewtwo,psychic,
mewtwo__0026.png,mewtwo,psychic,
mewtwo__0027.png,mewtwo,psychic,
mewtwo__0028.png,mewtwo,psychic,
mewtwo__0029.png,mewtwo,psychic,
mewtwo__0030.png,mewtwo,psychic,
mewtwo__0031.png,mewtwo,psychic,
mewtwo__0032.png,mewtwo,psychic,
mewtwo__0033.png,mewtwo,psychic,
mewtwo__0034.png,mewtwo,psychic,
mewtwo__0035.png,mewtwo,psychic,
mewtwo__0036.png,mewtwo,psychic,
mewtwo__0037.png,mewtwo,psychic,
mewtwo__0038.png,mewtwo,psychic,
mewtwo__0039.png,mewtwo,psychic,
mewtwo__0040.png,mewtwo,psychic,
mewtwo__0041.png,mewtwo,psychic,
mewtwo__0042.png,mewtwo,psychic,
mewtwo__0043.png,mewtwo,psychic,
mewtwo__0044.png,mewtwo,psychic,
mewtwo__0045.png,mewtwo,psychic,
mewtwo__0046.png,mewtwo,psychic,
mewtwo__0047.png,mewtwo,psychic,
mewtwo__0048.png,mewtwo,psychic,
mewtwo__0049.png,mewtwo,psychic,
mewtwo__0050.png,mewtwo,psychic,
mewtwo__0051.png,mewtwo,psychic,
mewtwo__0052.png,mewtwo,psychic,
mewtwo__0053.png,mewtwo,psychic,
mewtwo__0054.png,mewtwo,psychic,
mewtwo__0055.png,mewtwo,psychic,
mewtwo__0056.png,mewtwo,psychic,
mewtwo__0057.png,mewtwo,psychic,
mewtwo__0058.png,mewtwo,psychic,
mewtwo__0059.png,mewtwo,psychic,
mewtwo__0060.png,mewtwo,psychic,
mewtwo__0061.png,mewtwo,psychic,
mightyena__0000.png,mightyena,dark,
mightyena__0001.png,mightyena,dark,
mightyena__0002.png,mightyena,dark,
mightyena__0003.png,mightyena,dark,
mightyena__0004.png,mightyena,dark,
mightyena__0005.png,mightyena,dark,
mightyena__0006.png,mightyena,dark,
mightyena__0007.png,mightyena,dark,
mightyena__0008.png,mightyena,dark,
mightyena__0009.png,mightyena,dark,
mightyena__0010.png,mightyena,dark,
mightyena__0011.png,mightyena,dark,
mightyena__0012.png,mightyena,dark,
mightyena__0013.png,mightyena,dark,
mightyena__0014.png,mightyena,dark,
mightyena__0015.png,mightyena,dark,
mightyena__0016.png,mightyena,dark,
mightyena__0017.png,mightyena,dark,
milotic__0000.png,milotic,water,
milotic__0001.png,milotic,water,
milotic__0002.png,milotic,water,
milotic__0003.png,milotic,water,
milotic__0004.png,milotic,water,
milotic__0005.png,milotic,water,
milotic__0006.png,milotic,water,
milotic__0007.png,milotic,water,
milotic__0008.png,milotic,water,
milotic__0009.png,milotic,water,
milotic__0010.png,milotic,water,
milotic__0011.png,milotic,water,
milotic__0012.png,milotic,water,
milotic__0013.png,milotic,water,
milotic__0014.png,milotic,water,
milotic__0015.png,milotic,water,
milotic__0016.png,milotic,water,
milotic__0017.png,milotic,water,
milotic__0018.png,milotic,water,
milotic__0019.png,milotic,water,
milotic__0020.png,milotic,water,
milotic__0021.png,milotic,water,
milotic__0022.png,milotic,water,
miltank__0000.png,miltank,normal,
miltank__0001.png,miltank,normal,
miltank__0002.png,miltank,normal,
miltank__0003.png,miltank,normal,
miltank__0004.png,miltank,normal,
miltank__0005.png,miltank,normal,
miltank__0006.png,miltank,normal,
miltank__0007.png,miltank,normal,
miltank__0008.png,miltank,normal,
miltank__0009.png,miltank,normal,
miltank__0010.png,miltank,normal,
miltank__0011.png,miltank,normal,
miltank__0012.png,miltank,normal,
miltank__0013.png,miltank,normal,
miltank__0014.png,miltank,normal,
miltank__0015.png,miltank,normal,
miltank__0016.png,miltank,normal,
miltank__0017.png,miltank,normal,
miltank__0018.png,miltank,normal,
miltank__0019.png,miltank,normal,
miltank__0020.png,miltank,normal,
miltank__0021.png,miltank,normal,
miltank__0022.png,miltank,normal,
miltank__0023.png,miltank,normal,
miltank__0024.png,miltank,normal,
miltank__0025.png,miltank,normal,
mimikyu__0000.png,mimikyu,ghost,fairy
mimikyu__0001.png,mimikyu,ghost,fairy
mimikyu__0002.png,mimikyu,ghost,fairy
mimikyu__0003.png,mimikyu,ghost,fairy
mimikyu__0004.png,mimikyu,ghost,fairy
mimikyu__0005.png,mimikyu,ghost,fairy
mimikyu__0006.png,mimikyu,ghost,fairy
mimikyu__0007.png,mimikyu,ghost,fairy
mimikyu__0008.png,mimikyu,ghost,fairy
mimikyu__0009.png,mimikyu,ghost,fairy
mimikyu__0010.png,mimikyu,ghost,fairy
mimikyu__0011.png,mimikyu,ghost,fairy
mimikyu__0012.png,mimikyu,ghost,fairy
mimikyu__0013.png,mimikyu,ghost,fairy
mimikyu__0014.png,mimikyu,ghost,fairy
mimikyu__0015.png,mimikyu,ghost,fairy
mimikyu__0016.png,mimikyu,ghost,fairy
mimikyu__0017.png,mimikyu,ghost,fairy
mimikyu__0018.png,mimikyu,ghost,fairy
mimikyu__0019.png,mimikyu,ghost,fairy
mimikyu__0020.png,mimikyu,ghost,fairy
mimikyu__0021.png,mimikyu,ghost,fairy
mimikyu__0022.png,mimikyu,ghost,fairy
mimikyu__0023.png,mimikyu,ghost,fairy
mimikyu__0024.png,mimikyu,ghost,fairy
mimikyu__0025.png,mimikyu,ghost,fairy
mimikyu__0026.png,mimikyu,ghost,fairy
mimikyu__0027.png,mimikyu,ghost,fairy
mimikyu__0028.png,mimikyu,ghost,fairy
mimikyu__0029.png,mimikyu,ghost,fairy
mimikyu__0030.png,mimikyu,ghost,fairy
minun__0000.png,minun,electric,
minun__0001.png,minun,electric,
minun__0002.png,minun,electric,
minun__0003.png,minun,electric,
minun__0004.png,minun,electric,
minun__0005.png,minun,electric,
minun__0006.png,minun,electric,
minun__0007.png,minun,electric,
minun__0008.png,minun,electric,
minun__0009.png,minun,electric,
minun__0010.png,minun,electric,
minun__0011.png,minun,electric,
misdreavus__0000.png,misdreavus,ghost,
misdreavus__0001.png,misdreavus,ghost,
misdreavus__0002.png,misdreavus,ghost,
misdreavus__0003.png,misdreavus,ghost,
misdreavus__0004.png,misdreavus,ghost,
misdreavus__0005.png,misdreavus,ghost,
misdreavus__0006.png,misdreavus,ghost,
misdreavus__0007.png,misdreavus,ghost,
misdreavus__0008.png,misdreavus,ghost,
misdreavus__0009.png,misdreavus,ghost,
misdreavus__0010.png,misdreavus,ghost,
misdreavus__0011.png,misdreavus,ghost,
misdreavus__0012.png,misdreavus,ghost,
misdreavus__0013.png,misdreavus,ghost,
misdreavus__0014.png,misdreavus,ghost,
misdreavus__0015.png,misdreavus,ghost,
misdreavus__0016.png,misdreavus,ghost,
misdreavus__0017.png,misdreavus,ghost,
misdreavus__0018.png,misdreavus,ghost,
misdreavus__0019.png,misdreavus,ghost,
misdreavus__0020.png,misdreavus,ghost,
mismagius__0000.png,mismagius,ghost,
mismagius__0001.png,mismagius,ghost,
mismagius__0002.png,mismagius,ghost,
mismagius__0003.png,mismagius,ghost,
mismagius__0004.png,mismagius,ghost,
mismagius__0005.png,mismagius,ghost,
mismagius__0006.png,mismagius,ghost,
mismagius__0007.png,mismagius,ghost,
mismagius__0008.png,mismagius,ghost,
mismagius__0009.png,mismagius,ghost,
mismagius__0010.png,mismagius,ghost,
mismagius__0011.png,mismagius,ghost,
mismagius__0012.png,mismagius,ghost,
mismagius__0013.png,mismagius,ghost,
mismagius__0014.png,mismagius,ghost,
mismagius__0015.png,mismagius,ghost,
mismagius__0016.png,mismagius,ghost,
moltres__0000.png,moltres,fire,flying
moltres__0001.png,moltres,fire,flying
moltres__0002.png,moltres,fire,flying
moltres__0003.png,moltres,fire,flying
moltres__0004.png,moltres,fire,flying
moltres__0005.png,moltres,fire,flying
moltres__0006.png,moltres,fire,flying
moltres__0007.png,moltres,fire,flying
moltres__0008.png,moltres,fire,flying
moltres__0009.png,moltres,fire,flying
moltres__0010.png,moltres,fire,flying
moltres__0011.png,moltres,fire,flying
moltres__0012.png,moltres,fire,flying
moltres__0013.png,moltres,fire,flying
moltres__0014.png,moltres,fire,flying
moltres__0015.png,moltres,fire,flying
moltres__0016.png,moltres,fire,flying
moltres__0017.png,moltres,fire,flying
moltres__0018.png,moltres,fire,flying
moltres__0019.png,moltres,fire,flying
moltres__0020.png,moltres,fire,flying
moltres__0021.png,moltres,fire,flying
moltres__0022.png,moltres,fire,flying
moltres__0023.png,moltres,fire,flying
monferno__0000.png,monferno,fire,fighting
monferno__0001.png,monferno,fire,fighting
monferno__0002.png,monferno,fire,fighting
monferno__0003.png,monferno,fire,fighting
monferno__0004.png,monferno,fire,fighting
monferno__0005.png,monferno,fire,fighting
monferno__0006.png,monferno,fire,fighting
monferno__0007.png,monferno,fire,fighting
monferno__0008.png,monferno,fire,fighting
monferno__0009.png,monferno,fire,fighting
monferno__0010.png,monferno,fire,fighting
monferno__0011.png,monferno,fire,fighting
monferno__0012.png,monferno,fire,fighting
monferno__0013.png,monferno,fire,fighting
monferno__0014.png,monferno,fire,fighting
monferno__0015.png,monferno,fire,fighting
monferno__0016.png,monferno,fire,fighting
mr._mime__0000.png,mr._mime,,
mr._mime__0001.png,mr._mime,,
mr._mime__0002.png,mr._mime,,
mr._mime__0003.png,mr._mime,,
mr._mime__0004.png,mr._mime,,
